first_trade_ts,last_trade_ts,profiling
1723232989.3101,1723233068.9449,"{'delta': -1143009.1605000016, 'trade_count': 778, 'buy_trade_count': 306, 'sell_trade_count': 472, 'val': 60550, 'vah': 60650, 'poc': 60600, 'poc_idx': 1, 'poc_volume': 2292852, 'total_volume': 5011473.505699999, 'bid_volume': 1934232.1726000004, 'ask_volume': 3021884.476999999, 'profiles': {60650.0: {'volume': 1425502.4929999996, 'bid': 731228.2617, 'ask': 694274.2313, 'delta': 36954.03040000017, 't_count': 374, 't_b_count': 163, 't_a_count': 211}, 60600.0: {'volume': 2292852.5399999996, 'bid': 1197734.0248999996, 'ask': 1095118.5151000004, 'delta': 102615.50979999943, 't_count': 339, 't_b_count': 138, 't_a_count': 201}, 60550.0: {'volume': 1293118.4726999996, 'bid': 5269.8859999999995, 'ask': 1287848.5866999996, 'delta': -1282578.7006999997, 't_count': 65, 't_b_count': 5, 't_a_count': 60}}}"
1723233068.9449,1723233192.0818,"{'delta': 915095.4022999995, 'trade_count': 942, 'buy_trade_count': 518, 'sell_trade_count': 424, 'val': 60600, 'vah': 60600, 'poc': 60600, 'poc_idx': 0, 'poc_volume': 3507483, 'total_volume': 5000637.545900005, 'bid_volume': 2932225.795100001, 'ask_volume': 2042771.0717999993, 'profiles': {60600.0: {'volume': 3507483.870300002, 'bid': 2399708.1621000003, 'ask': 1107775.7081999995, 'delta': 1291932.4538999987, 't_count': 670, 't_b_count': 384, 't_a_count': 286}, 60650.0: {'volume': 1493153.6755999993, 'bid': 558158.3120000002, 'ask': 934995.363599999, 'delta': -376837.0516000002, 't_count': 272, 't_b_count': 134, 't_a_count': 138}}}"
1723233193.5231,1723233268.2914,"{'delta': -3193337.470400002, 'trade_count': 811, 'buy_trade_count': 180, 'sell_trade_count': 631, 'val': 60550, 'vah': 60600, 'poc': 60550, 'poc_idx': 0, 'poc_volume': 3401365, 'total_volume': 5010801.060000006, 'bid_volume': 907459.4447, 'ask_volume': 4102008.6911000046, 'profiles': {60600.0: {'volume': 1609435.2943000004, 'bid': 584182.2439, 'ask': 1025253.0504000002, 'delta': -441070.80650000006, 't_count': 399, 't_b_count': 125, 't_a_count': 274}, 60550.0: {'volume': 3401365.765700004, 'bid': 324549.55090000003, 'ask': 3076816.2148000035, 'delta': -2752266.663900001, 't_count': 412, 't_b_count': 55, 't_a_count': 357}}}"
1723233268.2914,1723233365.2023,"{'delta': 388815.9202000003, 'trade_count': 983, 'buy_trade_count': 567, 'sell_trade_count': 416, 'val': 60500, 'vah': 60650, 'poc': 60550, 'poc_idx': 1, 'poc_volume': 2896277, 'total_volume': 5000388.135199999, 'bid_volume': 2694541.4027000032, 'ask_volume': 2260495.949099999, 'profiles': {60550.0: {'volume': 2896277.2674000007, 'bid': 1121101.3637000003, 'ask': 1775175.9036999997, 'delta': -654074.5399999995, 't_count': 553, 't_b_count': 255, 't_a_count': 298}, 60500.0: {'volume': 75532.80179999999, 'bid': 32440.4078, 'ask': 43092.39399999999, 'delta': -10651.986200000003, 't_count': 24, 't_b_count': 7, 't_a_count': 17}, 60600.0: {'volume': 926078.3987000007, 'bid': 515329.7498000001, 'ask': 410748.64890000003, 'delta': 104581.10089999995, 't_count': 188, 't_b_count': 113, 't_a_count': 75}, 60650.0: {'volume': 1102499.6672999987, 'bid': 1025730.5063999996, 'ask': 76769.16089999999, 'delta': 948961.3454999996, 't_count': 218, 't_b_count': 192, 't_a_count': 26}}}"
1723233365.2023,1723233439.6371,"{'delta': 2629968.0778999953, 'trade_count': 1061, 'buy_trade_count': 829, 'sell_trade_count': 232, 'val': 60650, 'vah': 60700, 'poc': 60700, 'poc_idx': 1, 'poc_volume': 2528033, 'total_volume': 5033519.119100005, 'bid_volume': 3829620.4850000036, 'ask_volume': 1201775.5205999995, 'profiles': {60650.0: {'volume': 2505485.4828, 'bid': 1304923.8001999995, 'ask': 1200561.6825999992, 'delta': 104362.11759999993, 't_count': 489, 't_b_count': 259, 't_a_count': 230}, 60700.0: {'volume': 2528033.6362999952, 'bid': 2526819.798299995, 'ask': 1213.838, 'delta': 2525605.960299995, 't_count': 572, 't_b_count': 570, 't_a_count': 2}}}"
1723233439.6371,1723233455.3173,"{'delta': 3192231.670699998, 'trade_count': 608, 'buy_trade_count': 454, 'sell_trade_count': 154, 'val': 60700, 'vah': 60700, 'poc': 60700, 'poc_idx': 0, 'poc_volume': 4633749, 'total_volume': 5020702.813899995, 'bid_volume': 4105435.0756999995, 'ask_volume': 914235.5716000001, 'profiles': {60700.0: {'volume': 4633749.4169000015, 'bid': 3804410.6929, 'ask': 829338.7240000003, 'delta': 2975071.9688999983, 't_count': 527, 't_b_count': 379, 't_a_count': 148}, 60750.0: {'volume': 386953.39700000006, 'bid': 302056.5494, 'ask': 84896.84760000001, 'delta': 217159.70180000007, 't_count': 81, 't_b_count': 75, 't_a_count': 6}}}"
1723233455.3173,1723233604.1727,"{'delta': 1664544.4755000009, 'trade_count': 1095, 'buy_trade_count': 497, 'sell_trade_count': 598, 'val': 60650, 'vah': 60650, 'poc': 60650, 'poc_idx': 1, 'poc_volume': 3834245, 'total_volume': 5000229.3128999965, 'bid_volume': 3332386.8942000065, 'ask_volume': 1644780.7563999991, 'profiles': {60700.0: {'volume': 782570.0641000003, 'bid': 366049.1509000002, 'ask': 416520.9132, 'delta': -50471.76229999998, 't_count': 154, 't_b_count': 62, 't_a_count': 92}, 60650.0: {'volume': 3834245.972200004, 'bid': 2819454.968400003, 'ask': 1014791.0037999994, 'delta': 1804663.9646000003, 't_count': 879, 't_b_count': 412, 't_a_count': 467}, 60600.0: {'volume': 383413.2766000001, 'bid': 146882.77490000002, 'ask': 236530.50170000002, 'delta': -89647.72679999997, 't_count': 62, 't_b_count': 23, 't_a_count': 39}}}"
1723233604.3555,1723233730.4418,"{'delta': 457371.0018000011, 'trade_count': 1076, 'buy_trade_count': 535, 'sell_trade_count': 541, 'val': 60650, 'vah': 60700, 'poc': 60700, 'poc_idx': 2, 'poc_volume': 2420360, 'total_volume': 5007907.6642, 'bid_volume': 2707110.3590000025, 'ask_volume': 2275207.7063999986, 'profiles': {60650.0: {'volume': 2228043.2728000004, 'bid': 1501299.3212, 'ask': 726743.9516, 'delta': 774555.3696000003, 't_count': 545, 't_b_count': 278, 't_a_count': 267}, 60600.0: {'volume': 359503.58019999997, 'bid': 209483.87840000005, 'ask': 150019.7018, 'delta': 59464.1766, 't_count': 142, 't_b_count': 58, 't_a_count': 84}, 60700.0: {'volume': 2420360.8111999994, 'bid': 1021856.1334, 'ask': 1398504.6777999997, 'delta': -376648.5443999997, 't_count': 389, 't_b_count': 199, 't_a_count': 190}}}"
1723233730.4418,1723233966.8418,"{'delta': -3094810.3360999995, 'trade_count': 1218, 'buy_trade_count': 395, 'sell_trade_count': 823, 'val': 60600, 'vah': 60650, 'poc': 60600, 'poc_idx': 0, 'poc_volume': 2996607, 'total_volume': 5008401.219699993, 'bid_volume': 956795.4417999998, 'ask_volume': 4026078.453099998, 'profiles': {60650.0: {'volume': 2011794.2116000003, 'bid': 357679.8579000001, 'ask': 1654114.3537000008, 'delta': -1296434.4958000008, 't_count': 558, 't_b_count': 186, 't_a_count': 372}, 60600.0: {'volume': 2996607.0080999974, 'bid': 599115.5838999999, 'ask': 2397491.4241999984, 'delta': -1798375.8402999993, 't_count': 660, 't_b_count': 209, 't_a_count': 451}}}"
1723233966.8418,1723234192.1522,"{'delta': 1518816.2750999979, 'trade_count': 1277, 'buy_trade_count': 751, 'sell_trade_count': 526, 'val': 60650, 'vah': 60700, 'poc': 60700, 'poc_idx': 2, 'poc_volume': 2945277, 'total_volume': 5013133.974099992, 'bid_volume': 3236038.346700001, 'ask_volume': 1747158.8495000012, 'profiles': {60600.0: {'volume': 1339705.127499999, 'bid': 453130.27040000015, 'ask': 886574.8571000003, 'delta': -433444.58670000033, 't_count': 510, 't_b_count': 172, 't_a_count': 338}, 60650.0: {'volume': 728151.4954999996, 'bid': 434979.2598000001, 'ask': 293172.23569999996, 'delta': 141807.0241, 't_count': 256, 't_b_count': 173, 't_a_count': 83}, 60700.0: {'volume': 2945277.3511000006, 'bid': 2377865.594400002, 'ask': 567411.7566999998, 'delta': 1810453.8377000007, 't_count': 511, 't_b_count': 406, 't_a_count': 105}}}"
1723234192.1522,1723234284.0902,"{'delta': 3080246.4435000014, 'trade_count': 727, 'buy_trade_count': 465, 'sell_trade_count': 262, 'val': 60700, 'vah': 60700, 'poc': 60700, 'poc_idx': 0, 'poc_volume': 5001341, 'total_volume': 5001341.746899994, 'bid_volume': 4040794.0952000013, 'ask_volume': 935049.6616999999, 'profiles': {60700.0: {'volume': 5001341.746899994, 'bid': 4040794.0952000013, 'ask': 960547.6516999999, 'delta': 3080246.4435000014, 't_count': 727, 't_b_count': 465, 't_a_count': 262}}}"
1723234284.0902,1723234336.3091,"{'delta': 2574027.8870000024, 'trade_count': 867, 'buy_trade_count': 633, 'sell_trade_count': 234, 'val': 60700, 'vah': 60700, 'poc': 60700, 'poc_idx': 0, 'poc_volume': 3726274, 'total_volume': 5004426.427999998, 'bid_volume': 3784248.9215000016, 'ask_volume': 1215199.2705000008, 'profiles': {60700.0: {'volume': 3726274.671100003, 'bid': 3036370.3998000035, 'ask': 689904.2713000007, 'delta': 2346466.1285000015, 't_count': 499, 't_b_count': 337, 't_a_count': 162}, 60750.0: {'volume': 1278151.7569000009, 'bid': 752856.7577, 'ask': 525294.9992000002, 'delta': 227561.75850000008, 't_count': 368, 't_b_count': 296, 't_a_count': 72}}}"
1723234336.3091,1723234401.1116,"{'delta': 3482934.7550000036, 'trade_count': 899, 'buy_trade_count': 789, 'sell_trade_count': 110, 'val': 60750, 'vah': 60750, 'poc': 60750, 'poc_idx': 1, 'poc_volume': 4700623, 'total_volume': 5000076.420999993, 'bid_volume': 4231183.991600002, 'ask_volume': 758570.8330000002, 'profiles': {60700.0: {'volume': 299452.50560000003, 'bid': 299452.50560000003, 'ask': 0, 'delta': 299452.50560000003, 't_count': 41, 't_b_count': 41, 't_a_count': 0}, 60750.0: {'volume': 4700623.915399997, 'bid': 3942053.0823999993, 'ask': 758570.8330000002, 'delta': 3183482.249400002, 't_count': 858, 't_b_count': 748, 't_a_count': 110}}}"
1723234401.1116,1723234407.8284,"{'delta': 2560562.1732, 'trade_count': 796, 'buy_trade_count': 655, 'sell_trade_count': 141, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 1, 'poc_volume': 4111992, 'total_volume': 5011443.752599995, 'bid_volume': 3785213.0418999987, 'ask_volume': 1225440.7896999998, 'profiles': {60750.0: {'volume': 899451.2205999997, 'bid': 790731.3282999996, 'ask': 108719.89229999999, 'delta': 682011.4359999995, 't_count': 236, 't_b_count': 212, 't_a_count': 24}, 60800.0: {'volume': 4111992.5319999997, 'bid': 2995271.6345999995, 'ask': 1116720.8973999994, 'delta': 1878550.737199997, 't_count': 560, 't_b_count': 443, 't_a_count': 117}}}"
1723234407.8284,1723234410.1061,"{'delta': 4137771.6387000056, 'trade_count': 1034, 'buy_trade_count': 963, 'sell_trade_count': 71, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 0, 'poc_volume': 3830848, 'total_volume': 5006452.382300005, 'bid_volume': 4571990.360500007, 'ask_volume': 417623.6993, 'profiles': {60800.0: {'volume': 3830848.363900001, 'bid': 3729802.4232000015, 'ask': 101045.94070000004, 'delta': 3628756.4825000027, 't_count': 739, 't_b_count': 695, 't_a_count': 44}, 60850.0: {'volume': 1175604.0183999992, 'bid': 842309.5872999995, 'ask': 333294.4311, 'delta': 509015.1561999994, 't_count': 295, 't_b_count': 268, 't_a_count': 27}}}"
1723234410.1063,1723234500.9172,"{'delta': -432991.4822999988, 'trade_count': 967, 'buy_trade_count': 454, 'sell_trade_count': 513, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 0, 'poc_volume': 4791843, 'total_volume': 5009429.231900002, 'bid_volume': 2288218.874799998, 'ask_volume': 2715248.8582, 'profiles': {60850.0: {'volume': 217585.3156, 'bid': 4318.764400000001, 'ask': 213266.55120000002, 'delta': -208947.78680000003, 't_count': 28, 't_b_count': 2, 't_a_count': 26}, 60800.0: {'volume': 4791843.916300004, 'bid': 2283900.1103999983, 'ask': 2507943.8058999996, 'delta': -224043.69550000047, 't_count': 939, 't_b_count': 452, 't_a_count': 487}}}"
1723234500.9172,1723234551.8224,"{'delta': 2850376.6481999992, 'trade_count': 747, 'buy_trade_count': 510, 'sell_trade_count': 237, 'val': 60750, 'vah': 60800, 'poc': 60800, 'poc_idx': 1, 'poc_volume': 2635934, 'total_volume': 5005500.799800004, 'bid_volume': 3924292.0168000003, 'ask_volume': 1077562.0757999995, 'profiles': {60800.0: {'volume': 2635934.3401999986, 'bid': 2459550.6006999994, 'ask': 176383.7395, 'delta': 2283166.861199999, 't_count': 386, 't_b_count': 341, 't_a_count': 45}, 60750.0: {'volume': 2369566.4596000006, 'bid': 1468388.1233000003, 'ask': 901178.3362999995, 'delta': 567209.7870000001, 't_count': 361, 't_b_count': 169, 't_a_count': 192}}}"
1723234551.8224,1723234602.5162,"{'delta': 3872528.878299998, 'trade_count': 921, 'buy_trade_count': 758, 'sell_trade_count': 163, 'val': 60850, 'vah': 60850, 'poc': 60850, 'poc_idx': 1, 'poc_volume': 4880876, 'total_volume': 5005618.212300007, 'bid_volume': 4430497.8253, 'ask_volume': 566544.667, 'profiles': {60800.0: {'volume': 124742.0596, 'bid': 124742.0596, 'ask': 0, 'delta': 124742.0596, 't_count': 9, 't_b_count': 9, 't_a_count': 0}, 60850.0: {'volume': 4880876.152700008, 'bid': 4314331.485699998, 'ask': 566544.667, 'delta': 3747786.818699997, 't_count': 912, 't_b_count': 749, 't_a_count': 163}}}"
1723234602.5162,1723234608.6895,"{'delta': 3703819.6971999956, 'trade_count': 1179, 'buy_trade_count': 1020, 'sell_trade_count': 159, 'val': 60900, 'vah': 60900, 'poc': 60900, 'poc_idx': 1, 'poc_volume': 3716088, 'total_volume': 5001008.1296, 'bid_volume': 4323383.423399995, 'ask_volume': 648594.2162000001, 'profiles': {60850.0: {'volume': 1284920.0679000006, 'bid': 1222533.3434000004, 'ask': 62386.724500000004, 'delta': 1160146.6189000004, 't_count': 229, 't_b_count': 218, 't_a_count': 11}, 60900.0: {'volume': 3716088.0616999962, 'bid': 3129880.569999997, 'ask': 586207.4917000001, 'delta': 2543673.0782999974, 't_count': 950, 't_b_count': 802, 't_a_count': 148}}}"
1723234608.6895,1723234631.1904,"{'delta': 1560200.106900001, 'trade_count': 850, 'buy_trade_count': 568, 'sell_trade_count': 282, 'val': 60900, 'vah': 60900, 'poc': 60900, 'poc_idx': 0, 'poc_volume': 3562963, 'total_volume': 5016915.472500001, 'bid_volume': 3288496.864699994, 'ask_volume': 1727383.3836, 'profiles': {60900.0: {'volume': 3562963.3015, 'bid': 2189054.842499999, 'ask': 1373908.459, 'delta': 815146.3835000001, 't_count': 527, 't_b_count': 314, 't_a_count': 213}, 60950.0: {'volume': 1453952.1710000003, 'bid': 1099502.9472000003, 'ask': 354449.22380000004, 'delta': 745053.7234000001, 't_count': 323, 't_b_count': 254, 't_a_count': 69}}}"
1723234631.1904,1723234645.9147,"{'delta': 3718837.5576000037, 'trade_count': 852, 'buy_trade_count': 731, 'sell_trade_count': 121, 'val': 60950, 'vah': 60950, 'poc': 60950, 'poc_idx': 1, 'poc_volume': 4253595, 'total_volume': 5003671.083600001, 'bid_volume': 4361254.320599999, 'ask_volume': 606407.4966000003, 'profiles': {60950.0: {'volume': 4253595.940399998, 'bid': 3826881.854800003, 'ask': 426714.0856000001, 'delta': 3400167.7692000004, 't_count': 730, 't_b_count': 659, 't_a_count': 71}, 60900.0: {'volume': 750075.1431999999, 'bid': 534372.4657999999, 'ask': 215702.67740000004, 'delta': 318669.7884000001, 't_count': 122, 't_b_count': 72, 't_a_count': 50}}}"
1723234645.9147,1723234681.613,"{'delta': -1270357.7009999997, 'trade_count': 890, 'buy_trade_count': 292, 'sell_trade_count': 598, 'val': 60850, 'vah': 60950, 'poc': 60900, 'poc_idx': 1, 'poc_volume': 3261068, 'total_volume': 5040634.895200002, 'bid_volume': 1883187.6914999993, 'ask_volume': 3154704.585300001, 'profiles': {60950.0: {'volume': 1206589.2770999998, 'bid': 863095.6416999996, 'ask': 343493.6354, 'delta': 519602.00630000007, 't_count': 222, 't_b_count': 111, 't_a_count': 111}, 60900.0: {'volume': 3261068.831800001, 'bid': 638970.8746, 'ask': 2622097.9572000005, 'delta': -1983127.0825999996, 't_count': 575, 't_b_count': 143, 't_a_count': 432}, 60850.0: {'volume': 572976.7863, 'bid': 383072.08079999994, 'ask': 189904.70549999995, 'delta': 193167.37530000007, 't_count': 93, 't_b_count': 38, 't_a_count': 55}}}"
1723234681.6376,1723234749.3765,"{'delta': -768196.6472000001, 'trade_count': 734, 'buy_trade_count': 287, 'sell_trade_count': 447, 'val': 60850, 'vah': 60850, 'poc': 60850, 'poc_idx': 1, 'poc_volume': 4333390, 'total_volume': 5008763.872999997, 'bid_volume': 2120222.7377000004, 'ask_volume': 2887567.2412999994, 'profiles': {60900.0: {'volume': 424624.01569999993, 'bid': 301592.0635000001, 'ask': 123031.95219999999, 'delta': 178560.1113000002, 't_count': 80, 't_b_count': 44, 't_a_count': 36}, 60850.0: {'volume': 4333390.245400001, 'bid': 1818022.5734000003, 'ask': 2515367.6719999993, 'delta': -697345.0985999997, 't_count': 605, 't_b_count': 241, 't_a_count': 364}, 60800.0: {'volume': 250749.61189999993, 'bid': 668.976, 'ask': 250080.63589999994, 'delta': -249411.65989999994, 't_count': 49, 't_b_count': 2, 't_a_count': 47}}}"
1723234749.3765,1723234779.1435,"{'delta': -1016830.1747000008, 'trade_count': 737, 'buy_trade_count': 247, 'sell_trade_count': 490, 'val': 60750, 'vah': 60800, 'poc': 60750, 'poc_idx': 0, 'poc_volume': 2613963, 'total_volume': 5092647.845300002, 'bid_volume': 2037908.8353000006, 'ask_volume': 3024587.3092000014, 'profiles': {60800.0: {'volume': 2478683.908500001, 'bid': 457815.4791000001, 'ask': 2020868.4294000012, 'delta': -1563052.9503000008, 't_count': 344, 't_b_count': 66, 't_a_count': 278}, 60750.0: {'volume': 2613963.9367999993, 'bid': 1580093.3562000005, 'ask': 1033870.5805999996, 'delta': 546222.7756000002, 't_count': 393, 't_b_count': 181, 't_a_count': 212}}}"
1723234779.1435,1723234784.1109,"{'delta': 3562812.0404000017, 'trade_count': 364, 'buy_trade_count': 288, 'sell_trade_count': 76, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 1, 'poc_volume': 4006015, 'total_volume': 5010347.7718, 'bid_volume': 4285425.181700002, 'ask_volume': 723767.8657000003, 'profiles': {60750.0: {'volume': 1004332.1431999998, 'bid': 905532.7373999999, 'ask': 98799.4058, 'delta': 806733.3315999997, 't_count': 122, 't_b_count': 103, 't_a_count': 19}, 60800.0: {'volume': 4006015.628599999, 'bid': 3381047.168699999, 'ask': 624968.4599000002, 'delta': 2756078.7087999987, 't_count': 242, 't_b_count': 185, 't_a_count': 57}}}"
1723234784.1109,1723234806.6357,"{'delta': -2373612.7364999987, 'trade_count': 579, 'buy_trade_count': 252, 'sell_trade_count': 327, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 1, 'poc_volume': 4592265, 'total_volume': 5000281.748900003, 'bid_volume': 1204115.7248999996, 'ask_volume': 3686947.2427, 'profiles': {60800.0: {'volume': 4592265.684699998, 'bid': 930660.0373999997, 'ask': 3661605.6473000003, 'delta': -2730945.6098999986, 't_count': 517, 't_b_count': 196, 't_a_count': 321}, 60750.0: {'volume': 408016.06419999996, 'bid': 382674.4688, 'ask': 25341.595400000002, 'delta': 357332.87339999987, 't_count': 62, 't_b_count': 56, 't_a_count': 6}}}"
1723234806.6384,1723234821.9252,"{'delta': -2484488.9739999985, 'trade_count': 521, 'buy_trade_count': 163, 'sell_trade_count': 358, 'val': 60750, 'vah': 60750, 'poc': 60750, 'poc_idx': 0, 'poc_volume': 4035711, 'total_volume': 5484076.778600004, 'bid_volume': 1499793.9023, 'ask_volume': 3982337.882500001, 'profiles': {60800.0: {'volume': 1448365.2685999994, 'bid': 0, 'ask': 1448365.2685999994, 'delta': -1448365.2685999994, 't_count': 91, 't_b_count': 0, 't_a_count': 91}, 60750.0: {'volume': 4035711.5100000016, 'bid': 1499793.9023, 'ask': 2535917.6077, 'delta': -1036123.7053999995, 't_count': 430, 't_b_count': 163, 't_a_count': 267}}}"
1723234822.0849,1723234895.5006,"{'delta': -1321451.8958000008, 'trade_count': 1106, 'buy_trade_count': 341, 'sell_trade_count': 765, 'val': 60700, 'vah': 60750, 'poc': 60750, 'poc_idx': 1, 'poc_volume': 2576826, 'total_volume': 5000862.043799998, 'bid_volume': 1839644.3138000001, 'ask_volume': 3161096.245099997, 'profiles': {60750.0: {'volume': 2576826.3378000003, 'bid': 914991.2631999999, 'ask': 1661835.0746000018, 'delta': -746843.8114000013, 't_count': 557, 't_b_count': 156, 't_a_count': 401}, 60700.0: {'volume': 2424035.7059999947, 'bid': 924713.8107999999, 'ask': 1499321.8952000001, 'delta': -574608.0843999999, 't_count': 549, 't_b_count': 185, 't_a_count': 364}}}"
1723234895.5006,1723234966.1773,"{'delta': -2710489.643299998, 'trade_count': 1052, 'buy_trade_count': 192, 'sell_trade_count': 860, 'val': 60600, 'vah': 60700, 'poc': 60650, 'poc_idx': 1, 'poc_volume': 2577198, 'total_volume': 5008725.218700002, 'bid_volume': 1149117.7876999998, 'ask_volume': 3844734.139099999, 'profiles': {60700.0: {'volume': 1730045.8612000006, 'bid': 338675.9602, 'ask': 1391369.9010000003, 'delta': -1052693.9408000004, 't_count': 299, 't_b_count': 70, 't_a_count': 229}, 60650.0: {'volume': 2577198.548, 'bid': 670718.373, 'ask': 1906480.1749999996, 'delta': -1235761.8019999987, 't_count': 632, 't_b_count': 111, 't_a_count': 521}, 60600.0: {'volume': 701480.8095, 'bid': 139723.4545, 'ask': 561757.3549999997, 'delta': -422033.9004999998, 't_count': 121, 't_b_count': 11, 't_a_count': 110}}}"
1723234966.3953,1723234998.6216,"{'delta': -1176931.3645000015, 'trade_count': 661, 'buy_trade_count': 227, 'sell_trade_count': 434, 'val': 60600, 'vah': 60600, 'poc': 60600, 'poc_idx': 0, 'poc_volume': 4531542, 'total_volume': 5025195.2882999955, 'bid_volume': 1922070.723400002, 'ask_volume': 3101063.326400003, 'profiles': {60600.0: {'volume': 4531542.269900002, 'bid': 1723028.2111000011, 'ask': 2808514.0588000026, 'delta': -1085485.8477000028, 't_count': 564, 't_b_count': 164, 't_a_count': 400}, 60650.0: {'volume': 493653.0184000002, 'bid': 201103.7508, 'ask': 292549.26759999996, 'delta': -91445.51679999998, 't_count': 97, 't_b_count': 63, 't_a_count': 34}}}"
1723234998.6216,1723235082.4926,"{'delta': -1396858.4260999996, 'trade_count': 815, 'buy_trade_count': 320, 'sell_trade_count': 495, 'val': 60600, 'vah': 60650, 'poc': 60650, 'poc_idx': 1, 'poc_volume': 3190933, 'total_volume': 5063582.522099997, 'bid_volume': 1833362.0480000007, 'ask_volume': 3199116.628899999, 'profiles': {60650.0: {'volume': 3190933.0422999994, 'bid': 1403890.9620000005, 'ask': 1787042.0803000007, 'delta': -383151.1182999999, 't_count': 579, 't_b_count': 233, 't_a_count': 346}, 60600.0: {'volume': 1872649.4798, 'bid': 429471.086, 'ask': 1443178.3938, 'delta': -1013707.3077999998, 't_count': 236, 't_b_count': 87, 't_a_count': 149}}}"
1723235082.4926,1723235219.7866,"{'delta': 2521326.4061000017, 'trade_count': 874, 'buy_trade_count': 611, 'sell_trade_count': 263, 'val': 60600, 'vah': 60750, 'poc': 60650, 'poc_idx': 1, 'poc_volume': 2263421, 'total_volume': 5000544.907300011, 'bid_volume': 3760208.106600004, 'ask_volume': 1189484.252499999, 'profiles': {60600.0: {'volume': 333733.4611000002, 'bid': 134500.58020000003, 'ask': 199232.88090000005, 'delta': -64732.300700000094, 't_count': 85, 't_b_count': 38, 't_a_count': 47}, 60650.0: {'volume': 2263421.253400001, 'bid': 1851819.2471, 'ask': 411602.00629999995, 'delta': 1440217.2407999996, 't_count': 383, 't_b_count': 278, 't_a_count': 105}, 60700.0: {'volume': 2203088.656200001, 'bid': 1586096.3518, 'ask': 616992.3043999998, 'delta': 969104.0474000002, 't_count': 370, 't_b_count': 262, 't_a_count': 108}, 60750.0: {'volume': 200301.53660000002, 'bid': 188519.4776, 'ask': 11782.059000000001, 'delta': 176737.4186, 't_count': 36, 't_b_count': 33, 't_a_count': 3}}}"
1723235219.7866,1723235473.8446,"{'delta': 604543.5957999993, 'trade_count': 1420, 'buy_trade_count': 931, 'sell_trade_count': 489, 'val': 60700, 'vah': 60800, 'poc': 60750, 'poc_idx': 1, 'poc_volume': 2617831, 'total_volume': 5003199.514999996, 'bid_volume': 2802960.4605999994, 'ask_volume': 2199267.235499996, 'profiles': {60750.0: {'volume': 2617831.6955000004, 'bid': 1268016.5159999998, 'ask': 1349815.1795, 'delta': -81798.66350000078, 't_count': 639, 't_b_count': 435, 't_a_count': 204}, 60700.0: {'volume': 1426841.541099998, 'bid': 636055.4516999997, 'ask': 790786.0893999996, 'delta': -154730.63769999993, 't_count': 580, 't_b_count': 316, 't_a_count': 264}, 60800.0: {'volume': 958526.2784, 'bid': 899799.5876999998, 'ask': 58726.6907, 'delta': 841072.8969999996, 't_count': 201, 't_b_count': 180, 't_a_count': 21}}}"
1723235474.346,1723235674.4438,"{'delta': 397344.53259999934, 'trade_count': 1652, 'buy_trade_count': 1102, 'sell_trade_count': 550, 'val': 60800, 'vah': 60850, 'poc': 60850, 'poc_idx': 2, 'poc_volume': 2214932, 'total_volume': 5001260.5334000075, 'bid_volume': 2698633.969900003, 'ask_volume': 2301897.2176000024, 'profiles': {60800.0: {'volume': 1357783.5905999998, 'bid': 797537.0590000007, 'ask': 560246.5316000001, 'delta': 237290.52740000005, 't_count': 498, 't_b_count': 348, 't_a_count': 150}, 60750.0: {'volume': 1428544.838700001, 'bid': 758883.9402000008, 'ask': 669660.8984999998, 'delta': 89223.0417, 't_count': 487, 't_b_count': 301, 't_a_count': 186}, 60850.0: {'volume': 2214932.104100001, 'bid': 1142881.5338000008, 'ask': 1072050.5703000005, 'delta': 70830.96350000102, 't_count': 667, 't_b_count': 453, 't_a_count': 214}}}"
1723235674.4438,1723235712.0326,"{'delta': 1247532.6751999995, 'trade_count': 748, 'buy_trade_count': 390, 'sell_trade_count': 358, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 0, 'poc_volume': 5006622, 'total_volume': 5006622.192200005, 'bid_volume': 3127077.433700002, 'ask_volume': 1838671.4336999992, 'profiles': {60800.0: {'volume': 5006622.192200005, 'bid': 3127077.433700002, 'ask': 1879544.758499999, 'delta': 1247532.6751999995, 't_count': 748, 't_b_count': 390, 't_a_count': 358}}}"
1723235712.0326,1723235832.1246,"{'delta': -711892.7616000003, 'trade_count': 1010, 'buy_trade_count': 545, 'sell_trade_count': 465, 'val': 60800, 'vah': 60800, 'poc': 60800, 'poc_idx': 1, 'poc_volume': 3940778, 'total_volume': 5000159.040799998, 'bid_volume': 2144133.1395999985, 'ask_volume': 2851285.3671000013, 'profiles': {60800.0: {'volume': 3940778.7367999936, 'bid': 1716763.8878999995, 'ask': 2224014.848900002, 'delta': -507250.9609999998, 't_count': 778, 't_b_count': 416, 't_a_count': 362}, 60750.0: {'volume': 1059380.3040000005, 'bid': 427369.2516999998, 'ask': 632011.0522999996, 'delta': -204641.80059999923, 't_count': 232, 't_b_count': 129, 't_a_count': 103}}}"
