open_price,high_price,low_price,close_price,volume,start_time,end_time
64469.5,64494.0,64469.5,64494.0,483563.2401999995,2024-08-01 14:53:44.941600,2024-08-01 14:54:44.941600
64494.0,64494.0,64460.0,64460.0,361663.7288999996,2024-08-01 14:54:45.458100,2024-08-01 14:55:45.458100
64460.1,64507.8,64460.0,64507.8,553655.2103999995,2024-08-01 14:55:47.304400,2024-08-01 14:56:47.304400
64507.7,64564.1,64507.7,64519.6,1493188.4021,2024-08-01 14:56:47.546700,2024-08-01 14:57:47.546700
64519.6,64526.7,64504.3,64512.6,1509010.4688999995,2024-08-01 14:57:48.797900,2024-08-01 14:58:48.797900
64513.6,64562.6,64513.5,64554.2,559085.0200999996,2024-08-01 14:58:49.041700,2024-08-01 14:59:49.041700
64554.1,64558.9,64533.4,64558.9,983314.4388999994,2024-08-01 14:59:49.571500,2024-08-01 15:00:49.571500
64558.8,64562.0,64531.6,64531.7,421955.9750999999,2024-08-01 15:00:49.635100,2024-08-01 15:01:49.635100
64531.6,64537.5,64528.3,64528.4,586539.3987999997,2024-08-01 15:01:49.795800,2024-08-01 15:02:49.795800
64528.3,64528.4,64493.7,64508.9,1206501.4291,2024-08-01 15:02:50.361800,2024-08-01 15:03:50.361800
64509.0,64510.0,64490.2,64490.2,752288.3090999996,2024-08-01 15:03:50.564200,2024-08-01 15:04:50.564200
64490.2,64507.5,64490.2,64494.1,375646.5848000001,2024-08-01 15:04:51.622600,2024-08-01 15:05:51.622600
64494.0,64502.1,64494.0,64501.0,414340.1053999999,2024-08-01 15:05:52.290600,2024-08-01 15:06:52.290600
64501.0,64533.0,64500.4,64500.5,807149.8009000001,2024-08-01 15:06:52.659000,2024-08-01 15:07:52.659000
64500.4,64500.5,64488.4,64490.0,434045.5527,2024-08-01 15:07:55.444000,2024-08-01 15:08:55.444000
64490.1,64503.8,64490.1,64494.1,397499.42970000015,2024-08-01 15:08:55.606500,2024-08-01 15:09:55.606500
64494.1,64494.1,64470.3,64478.6,1224913.0586,2024-08-01 15:09:56.156700,2024-08-01 15:10:56.156700
64478.6,64478.7,64450.9,64463.6,640006.2155999999,2024-08-01 15:10:59.636700,2024-08-01 15:11:59.636700
64463.5,64500.0,64460.0,64499.9,2359255.6232000007,2024-08-01 15:11:59.815800,2024-08-01 15:12:59.815800
64500.0,64595.2,64500.0,64595.2,4091795.5247000037,2024-08-01 15:13:00.056200,2024-08-01 15:14:00.056200
64595.1,64605.9,64595.1,64605.9,2221222.9935999997,2024-08-01 15:14:00.130600,2024-08-01 15:15:00.130600
64605.8,64609.2,64598.0,64598.1,3965795.5199000053,2024-08-01 15:15:00.305800,2024-08-01 15:16:00.305800
64598.1,64598.1,64563.8,64578.3,6545437.143299994,2024-08-01 15:16:00.371300,2024-08-01 15:17:00.371300
64577.8,64581.0,64558.7,64570.4,2252715.6120999996,2024-08-01 15:17:00.578300,2024-08-01 15:18:00.578300
64570.4,64596.8,64570.4,64596.1,1084556.0613999981,2024-08-01 15:18:00.877900,2024-08-01 15:19:00.877900
64596.1,64596.1,64481.9,64519.1,25833519.17759994,2024-08-01 15:19:01.702900,2024-08-01 15:20:01.702900
64520.2,64550.5,64506.1,64550.5,2086874.6631000005,2024-08-01 15:20:01.745600,2024-08-01 15:21:01.745600
64550.5,64590.0,64546.9,64588.0,3271711.3033000026,2024-08-01 15:21:02.186700,2024-08-01 15:22:02.186700
64588.0,64599.6,64588.0,64599.6,867216.5156000004,2024-08-01 15:22:02.422600,2024-08-01 15:23:02.422600
64599.5,64620.0,64596.9,64615.2,1983398.8774999978,2024-08-01 15:23:03.058400,2024-08-01 15:24:03.058400
64615.3,64615.3,64583.0,64607.7,2580111.2907999987,2024-08-01 15:24:03.078200,2024-08-01 15:25:03.078200
64607.7,64645.0,64607.7,64643.2,1659152.929800001,2024-08-01 15:25:03.082000,2024-08-01 15:26:03.082000
64643.2,64647.8,64632.1,64641.5,3238460.914500001,2024-08-01 15:26:03.400400,2024-08-01 15:27:03.400400
64641.4,64647.1,64641.4,64647.1,814061.610599999,2024-08-01 15:27:04.361200,2024-08-01 15:28:04.361200
64647.0,64654.2,64635.2,64639.2,2450074.2912999974,2024-08-01 15:28:04.641900,2024-08-01 15:29:04.641900
64639.1,64644.1,64630.9,64644.1,2015050.3213999995,2024-08-01 15:29:05.497300,2024-08-01 15:30:05.497300
64644.1,64646.1,64600.0,64624.5,3759541.9899000013,2024-08-01 15:30:05.569100,2024-08-01 15:31:05.569100
64624.6,64629.9,64608.4,64621.5,2188323.0933000008,2024-08-01 15:31:06.497400,2024-08-01 15:32:06.497400
64621.5,64621.6,64620.3,64620.3,894672.3327000008,2024-08-01 15:32:07.627900,2024-08-01 15:33:07.627900
64620.4,64690.0,64620.3,64681.0,9332980.132500002,2024-08-01 15:33:07.767200,2024-08-01 15:34:07.767200
64681.0,64716.1,64680.9,64705.0,5405163.811000003,2024-08-01 15:34:07.775000,2024-08-01 15:35:07.775000
64705.0,64705.0,64666.8,64690.7,2836741.1400000025,2024-08-01 15:35:07.874300,2024-08-01 15:36:07.874300
64690.7,64690.7,64666.7,64682.6,2120511.831899999,2024-08-01 15:36:07.968900,2024-08-01 15:37:07.968900
64682.6,64694.7,64675.2,64675.3,1378948.8038000017,2024-08-01 15:37:08.000700,2024-08-01 15:38:08.000700
64675.3,64720.9,64675.2,64686.0,3398207.762300006,2024-08-01 15:38:08.008600,2024-08-01 15:39:08.008600
64686.1,64711.2,64686.0,64698.0,1900204.661599997,2024-08-01 15:39:08.016300,2024-08-01 15:40:08.016300
64698.0,64721.2,64676.5,64713.8,4875286.290100001,2024-08-01 15:40:09.041300,2024-08-01 15:41:09.041300
64713.8,64715.1,64710.4,64710.7,2012610.8175999983,2024-08-01 15:41:09.050200,2024-08-01 15:42:09.050200
64710.8,64777.0,64710.7,64775.0,9533280.870200014,2024-08-01 15:42:09.127400,2024-08-01 15:43:09.127400
64775.0,64776.3,64733.3,64775.5,14852082.80549999,2024-08-01 15:43:09.173500,2024-08-01 15:44:09.173500
64773.3,64779.1,64770.5,64778.7,2433919.629499998,2024-08-01 15:44:09.268800,2024-08-01 15:45:09.268800
64778.7,64779.7,64770.0,64774.9,3461064.3423999967,2024-08-01 15:45:09.323300,2024-08-01 15:46:09.323300
64775.0,64874.9,64774.9,64874.2,23543962.189700115,2024-08-01 15:46:09.471500,2024-08-01 15:47:09.471500
64874.2,64900.1,64846.8,64880.9,35773292.39470005,2024-08-01 15:47:09.504500,2024-08-01 15:48:09.504500
64880.9,64887.7,64816.0,64848.2,7122379.994500018,2024-08-01 15:48:09.519300,2024-08-01 15:49:09.519300
64848.2,64890.0,64820.9,64836.0,20046836.803799935,2024-08-01 15:49:10.157600,2024-08-01 15:50:10.157600
64836.1,64836.1,64777.0,64809.3,10290494.3802,2024-08-01 15:50:10.282900,2024-08-01 15:51:10.282900
64809.3,64809.4,64770.0,64795.1,8609983.327800011,2024-08-01 15:51:10.560600,2024-08-01 15:52:10.560600
64795.2,64795.2,64740.7,64740.7,5240192.282999996,2024-08-01 15:52:11.074500,2024-08-01 15:53:11.074500
64740.8,64755.1,64715.3,64720.8,3751898.9949999955,2024-08-01 15:53:11.235600,2024-08-01 15:54:11.235600
64720.8,64759.9,64704.8,64759.9,4116107.8542999947,2024-08-01 15:54:12.441100,2024-08-01 15:55:12.441100
64760.0,64798.8,64753.9,64791.1,3595129.4074000004,2024-08-01 15:55:12.594800,2024-08-01 15:56:12.594800
64790.7,64798.8,64764.9,64787.1,2122562.2634999985,2024-08-01 15:56:12.828600,2024-08-01 15:57:12.828600
64787.1,64787.2,64739.3,64743.2,2134282.599200001,2024-08-01 15:57:13.025000,2024-08-01 15:58:13.025000
64743.3,64743.3,64700.0,64704.8,3055781.1470000045,2024-08-01 15:58:13.388500,2024-08-01 15:59:13.388500
64704.8,64757.4,64700.0,64732.1,7708822.988699994,2024-08-01 15:59:13.520700,2024-08-01 16:00:13.520700
64732.0,64798.8,64720.0,64798.8,6372954.453399991,2024-08-01 16:00:13.720000,2024-08-01 16:01:13.720000
64798.8,64820.0,64743.5,64765.1,5290385.6057999935,2024-08-01 16:01:13.764300,2024-08-01 16:02:13.764300
64765.1,64788.4,64760.0,64769.3,2041852.7455999972,2024-08-01 16:02:13.855100,2024-08-01 16:03:13.855100
64769.2,64781.5,64768.5,64781.5,1969360.5961999993,2024-08-01 16:03:13.863700,2024-08-01 16:04:13.863700
64781.4,64864.6,64781.4,64844.2,3816259.507600003,2024-08-01 16:04:14.063100,2024-08-01 16:05:14.063100
64851.0,64880.6,64850.9,64875.1,3740892.385299995,2024-08-01 16:05:14.231200,2024-08-01 16:06:14.231200
64875.2,64887.2,64850.9,64870.6,3308952.7652000017,2024-08-01 16:06:14.265000,2024-08-01 16:07:14.265000
64870.6,64871.3,64834.8,64870.6,3468915.491500001,2024-08-01 16:07:14.369500,2024-08-01 16:08:14.369500
64870.6,64872.3,64845.4,64872.3,2007441.5463,2024-08-01 16:08:15.263400,2024-08-01 16:09:15.263400
64872.3,64878.8,64844.5,64860.2,2438292.1861999985,2024-08-01 16:09:15.843400,2024-08-01 16:10:15.843400
64860.2,64860.2,64762.5,64772.3,5208808.000999998,2024-08-01 16:10:17.006200,2024-08-01 16:11:17.006200
64772.3,64804.3,64770.2,64800.0,2269709.2721999986,2024-08-01 16:11:17.041100,2024-08-01 16:12:17.041100
64800.1,64800.1,64760.3,64764.1,2417765.8040000014,2024-08-01 16:12:17.071300,2024-08-01 16:13:17.071300
64764.1,64764.2,64750.0,64752.2,2797743.310899999,2024-08-01 16:13:17.314900,2024-08-01 16:14:17.314900
64752.2,64763.2,64745.6,64745.6,1412191.9594999996,2024-08-01 16:14:17.576000,2024-08-01 16:15:17.576000
64745.7,64755.4,64739.8,64752.9,2033329.9578000004,2024-08-01 16:15:17.774200,2024-08-01 16:16:17.774200
64752.9,64777.0,64752.8,64760.1,1676991.002999999,2024-08-01 16:16:17.774700,2024-08-01 16:17:17.774700
64760.2,64781.2,64760.1,64772.5,2123554.259800001,2024-08-01 16:17:17.776400,2024-08-01 16:18:17.776400
64772.6,64787.8,64772.5,64781.3,801727.3145999999,2024-08-01 16:18:17.777300,2024-08-01 16:19:17.777300
64781.4,64781.4,64767.5,64767.6,926707.5503999997,2024-08-01 16:19:17.794700,2024-08-01 16:20:17.794700
64767.5,64785.5,64766.9,64781.7,1582901.9668999978,2024-08-01 16:20:17.795700,2024-08-01 16:21:17.795700
64781.6,64809.2,64781.6,64809.2,1418003.8454999994,2024-08-01 16:21:18.119600,2024-08-01 16:22:18.119600
64809.1,64869.8,64809.1,64869.7,5612494.580800004,2024-08-01 16:22:19.170700,2024-08-01 16:23:19.170700
64869.8,64883.3,64857.8,64882.5,2746317.7930999976,2024-08-01 16:23:19.424500,2024-08-01 16:24:19.424500
64882.6,64882.6,64873.2,64873.2,2506522.322900002,2024-08-01 16:24:19.755600,2024-08-01 16:25:19.755600
64873.3,64876.0,64850.0,64876.0,8270861.5403999975,2024-08-01 16:25:20.233100,2024-08-01 16:26:20.233100
64875.9,64876.0,64860.0,64875.7,1066239.3772000019,2024-08-01 16:26:20.282400,2024-08-01 16:27:20.282400
64875.6,64875.7,64856.3,64865.0,2230353.2313000015,2024-08-01 16:27:20.904300,2024-08-01 16:28:20.904300
64865.0,64865.0,64856.3,64856.3,1714152.2740000007,2024-08-01 16:28:21.555500,2024-08-01 16:29:21.555500
64856.4,64873.8,64856.3,64873.8,1318271.4515000007,2024-08-01 16:29:21.731200,2024-08-01 16:30:21.731200
64873.8,64938.0,64873.8,64900.6,10339955.65579997,2024-08-01 16:30:21.858200,2024-08-01 16:31:21.858200
64900.6,64910.7,64850.0,64855.5,3892667.8121000063,2024-08-01 16:31:21.944500,2024-08-01 16:32:21.944500
64855.4,64856.5,64829.6,64847.0,2994057.443700003,2024-08-01 16:32:21.974700,2024-08-01 16:33:21.974700
64847.1,64856.5,64786.8,64791.6,6965995.589399992,2024-08-01 16:33:22.040700,2024-08-01 16:34:22.040700
64791.5,64791.6,64776.1,64783.5,3853030.3935999973,2024-08-01 16:34:22.148700,2024-08-01 16:35:22.148700
64783.5,64783.6,64775.9,64779.7,1868114.6973000003,2024-08-01 16:35:22.247100,2024-08-01 16:36:22.247100
64779.7,64779.8,64769.7,64770.1,3304103.3762000017,2024-08-01 16:36:22.450800,2024-08-01 16:37:22.450800
64770.1,64770.2,64721.1,64721.2,7658776.515800004,2024-08-01 16:37:22.540400,2024-08-01 16:38:22.540400
64721.2,64721.3,64672.0,64696.3,7112995.340700005,2024-08-01 16:38:22.611700,2024-08-01 16:39:22.611700
64696.3,64700.0,64671.2,64673.8,6875132.886599987,2024-08-01 16:39:22.691600,2024-08-01 16:40:22.691600
64673.9,64706.3,64650.0,64667.1,8229539.2978000045,2024-08-01 16:40:22.773100,2024-08-01 16:41:22.773100
64667.1,64702.4,64664.4,64702.4,3025791.353199994,2024-08-01 16:41:22.793200,2024-08-01 16:42:22.793200
64702.3,64738.9,64702.3,64706.0,3180884.5780000007,2024-08-01 16:42:22.915600,2024-08-01 16:43:22.915600
64704.3,64716.0,64687.2,64716.0,2683506.235700002,2024-08-01 16:43:23.046500,2024-08-01 16:44:23.046500
64716.0,64718.0,64708.8,64718.0,2023791.902600001,2024-08-01 16:44:23.366400,2024-08-01 16:45:23.366400
64718.0,64720.0,64700.5,64700.5,1514007.4945000005,2024-08-01 16:45:23.884800,2024-08-01 16:46:23.884800
64700.1,64706.7,64657.4,64706.6,2694972.3507999997,2024-08-01 16:46:24.001500,2024-08-01 16:47:24.001500
64706.7,64715.3,64697.9,64715.2,1265308.254999998,2024-08-01 16:47:24.057800,2024-08-01 16:48:24.057800
64715.2,64715.3,64665.4,64665.5,2582928.241199998,2024-08-01 16:48:24.234300,2024-08-01 16:49:24.234300
64665.5,64700.0,64633.5,64640.0,6825448.625999993,2024-08-01 16:49:24.776100,2024-08-01 16:50:24.776100
64640.0,64654.2,64611.3,64628.8,4468444.787399994,2024-08-01 16:50:24.888500,2024-08-01 16:51:24.888500
64628.8,64630.9,64611.6,64620.1,4936640.929299998,2024-08-01 16:51:25.592300,2024-08-01 16:52:25.592300
64620.0,64631.6,64588.3,64631.6,8501759.35740001,2024-08-01 16:52:25.603800,2024-08-01 16:53:25.603800
64631.6,64638.6,64631.5,64631.6,1381411.8634999993,2024-08-01 16:53:25.955500,2024-08-01 16:54:25.955500
64631.6,64638.6,64630.0,64631.1,1037446.6899000001,2024-08-01 16:54:26.260000,2024-08-01 16:55:26.260000
64631.0,64638.6,64631.0,64638.5,886374.0676000003,2024-08-01 16:55:27.500400,2024-08-01 16:56:27.500400
64638.6,64645.9,64630.0,64643.4,2445763.8567999974,2024-08-01 16:56:28.156600,2024-08-01 16:57:28.156600
64643.5,64643.5,64611.0,64626.2,4138558.672299997,2024-08-01 16:57:28.404500,2024-08-01 16:58:28.404500
64626.3,64626.3,64570.0,64570.0,19219748.646300036,2024-08-01 16:58:28.558300,2024-08-01 16:59:28.558300
64570.0,64586.0,64550.0,64577.8,8637513.369099976,2024-08-01 16:59:28.889200,2024-08-01 17:00:28.889200
64577.8,64584.5,64550.0,64584.1,7717368.564000006,2024-08-01 17:00:29.024800,2024-08-01 17:01:29.024800
64584.2,64638.0,64584.2,64617.8,7440496.522499999,2024-08-01 17:01:29.174000,2024-08-01 17:02:29.174000
64617.8,64637.5,64593.5,64626.0,2427280.197599999,2024-08-01 17:02:29.338900,2024-08-01 17:03:29.338900
64626.1,64641.5,64604.6,64625.7,2692900.7023999984,2024-08-01 17:03:29.457900,2024-08-01 17:04:29.457900
64625.8,64636.1,64502.3,64502.3,11657734.052199984,2024-08-01 17:04:30.502100,2024-08-01 17:05:30.502100
64502.3,64525.0,64450.0,64462.8,16751151.651499972,2024-08-01 17:05:30.521400,2024-08-01 17:06:30.521400
64464.3,64499.1,64441.1,64493.8,8925016.841199996,2024-08-01 17:06:30.544700,2024-08-01 17:07:30.544700
64493.8,64494.7,64438.0,64486.0,7882319.229800002,2024-08-01 17:07:30.561300,2024-08-01 17:08:30.561300
64486.0,64488.8,64462.0,64471.9,3454601.9314999944,2024-08-01 17:08:30.571500,2024-08-01 17:09:30.571500
64471.8,64511.5,64459.6,64511.5,3181709.039500001,2024-08-01 17:09:30.746900,2024-08-01 17:10:30.746900
64511.5,64538.0,64495.3,64535.1,4375227.694700005,2024-08-01 17:10:30.790900,2024-08-01 17:11:30.790900
64535.0,64542.5,64501.7,64505.5,1419840.6774000018,2024-08-01 17:11:31.097400,2024-08-01 17:12:31.097400
64505.6,64540.4,64499.0,64540.3,1800137.3848000008,2024-08-01 17:12:31.185000,2024-08-01 17:13:31.185000
64540.3,64687.2,64540.3,64684.9,10355725.946999997,2024-08-01 17:13:31.226500,2024-08-01 17:14:31.226500
64684.9,64710.0,64680.1,64681.0,5307252.156800016,2024-08-01 17:14:31.556000,2024-08-01 17:15:31.556000
64680.0,64697.1,64668.2,64673.5,5043516.539400006,2024-08-01 17:15:31.661200,2024-08-01 17:16:31.661200
64673.6,64689.9,64641.4,64681.5,3749567.1751,2024-08-01 17:16:31.954600,2024-08-01 17:17:31.954600
64681.4,64744.0,64674.0,64740.0,5031048.738099999,2024-08-01 17:17:31.959000,2024-08-01 17:18:31.959000
64740.0,64795.9,64730.0,64795.8,5809712.264100004,2024-08-01 17:18:32.116400,2024-08-01 17:19:32.116400
64795.9,64873.6,64781.0,64781.1,16443009.811200032,2024-08-01 17:19:32.124800,2024-08-01 17:20:32.124800
64781.0,64781.1,64741.9,64743.0,7957414.703899997,2024-08-01 17:20:32.287300,2024-08-01 17:21:32.287300
64743.0,64743.0,64623.4,64669.8,6839611.485499998,2024-08-01 17:21:32.329500,2024-08-01 17:22:32.329500
64670.0,64719.0,64655.1,64696.3,3377032.5149000008,2024-08-01 17:22:32.502000,2024-08-01 17:23:32.502000
64696.3,64765.3,64692.4,64765.3,2745312.2562999986,2024-08-01 17:23:32.791500,2024-08-01 17:24:32.791500
64765.3,64800.0,64720.5,64800.0,1821628.1261000023,2024-08-01 17:24:32.873200,2024-08-01 17:25:32.873200
64800.0,64840.9,64790.3,64790.3,2821862.8491999973,2024-08-01 17:25:32.876100,2024-08-01 17:26:32.876100
64790.3,64799.2,64756.7,64760.2,2715358.1260000016,2024-08-01 17:26:33.043800,2024-08-01 17:27:33.043800
64760.2,64764.2,64725.0,64725.0,932225.4674000009,2024-08-01 17:27:33.129600,2024-08-01 17:28:33.129600
64725.0,64725.1,64685.1,64699.9,3372348.6171,2024-08-01 17:28:33.745400,2024-08-01 17:29:33.745400
64699.9,64737.4,64653.3,64681.4,4391350.269599998,2024-08-01 17:29:34.091800,2024-08-01 17:30:34.091800
64681.3,64695.8,64617.3,64646.0,7240128.320500002,2024-08-01 17:30:34.130200,2024-08-01 17:31:34.130200
64643.9,64728.0,64637.4,64718.9,3895239.5360999987,2024-08-01 17:31:34.308600,2024-08-01 17:32:34.308600
64713.9,64753.7,64695.2,64721.4,3946971.0551999984,2024-08-01 17:32:34.504600,2024-08-01 17:33:34.504600
64721.3,64721.3,64626.0,64637.0,4149615.373199997,2024-08-01 17:33:35.655000,2024-08-01 17:34:35.655000
64637.0,64650.0,64594.5,64594.5,1738033.8371000015,2024-08-01 17:34:35.943400,2024-08-01 17:35:35.943400
64594.6,64594.6,64453.5,64481.3,11962534.304999987,2024-08-01 17:35:36.034100,2024-08-01 17:36:36.034100
64481.2,64481.2,64433.8,64479.9,10915350.826099982,2024-08-01 17:36:36.035800,2024-08-01 17:37:36.035800
64479.9,64533.5,64465.6,64526.7,6432901.469400003,2024-08-01 17:37:36.190800,2024-08-01 17:38:36.190800
64526.7,64546.7,64486.1,64499.9,3864508.689400011,2024-08-01 17:38:36.488800,2024-08-01 17:39:36.488800
64500.0,64542.5,64487.3,64532.6,3054506.382500001,2024-08-01 17:39:36.949100,2024-08-01 17:40:36.949100
64532.7,64550.0,64515.0,64525.4,2094802.8289000003,2024-08-01 17:40:37.568700,2024-08-01 17:41:37.568700
64525.4,64568.7,64525.3,64564.6,3132701.1706000036,2024-08-01 17:41:38.020000,2024-08-01 17:42:38.020000
64564.7,64620.0,64559.6,64619.9,4211191.548899997,2024-08-01 17:42:38.468800,2024-08-01 17:43:38.468800
64619.9,64654.7,64619.9,64632.6,2019126.2670000007,2024-08-01 17:43:38.885400,2024-08-01 17:44:38.885400
64632.6,64632.6,64482.5,64514.8,4375631.170800005,2024-08-01 17:44:39.368300,2024-08-01 17:45:39.368300
64514.9,64539.5,64480.2,64481.2,3624670.1565,2024-08-01 17:45:39.390500,2024-08-01 17:46:39.390500
64482.4,64498.9,64448.6,64486.4,4840588.55529999,2024-08-01 17:46:39.418000,2024-08-01 17:47:39.418000
64494.4,64494.4,64361.5,64421.8,25115316.14510006,2024-08-01 17:47:39.691100,2024-08-01 17:48:39.691100
64421.8,64448.0,64321.9,64352.0,20019306.04239997,2024-08-01 17:48:40.009100,2024-08-01 17:49:40.009100
64352.0,64388.2,64284.7,64344.5,13223296.789000044,2024-08-01 17:49:40.015900,2024-08-01 17:50:40.015900
64343.2,64378.8,64299.9,64357.4,9152468.08969999,2024-08-01 17:50:40.048200,2024-08-01 17:51:40.048200
64357.3,64430.0,64351.1,64423.8,6438030.230599998,2024-08-01 17:51:40.104500,2024-08-01 17:52:40.104500
64423.7,64423.8,64331.7,64375.6,5875125.281299998,2024-08-01 17:52:40.143400,2024-08-01 17:53:40.143400
64375.5,64399.9,64331.5,64399.9,4261635.515100003,2024-08-01 17:53:40.188400,2024-08-01 17:54:40.188400
64400.0,64441.9,64389.1,64402.1,4376846.796500003,2024-08-01 17:54:40.359000,2024-08-01 17:55:40.359000
64402.2,64403.3,64321.3,64357.8,4775927.682700001,2024-08-01 17:55:40.536200,2024-08-01 17:56:40.536200
64357.9,64391.9,64357.8,64371.5,2545996.6491999985,2024-08-01 17:56:40.541500,2024-08-01 17:57:40.541500
64370.5,64370.5,64240.1,64251.6,14194573.658699956,2024-08-01 17:57:40.592700,2024-08-01 17:58:40.592700
64251.7,64278.9,64095.5,64135.4,45519376.81589864,2024-08-01 17:58:40.620100,2024-08-01 17:59:40.620100
64135.3,64214.0,64117.2,64214.0,16157872.257699987,2024-08-01 17:59:40.634500,2024-08-01 18:00:40.634500
64214.0,64214.0,64070.0,64100.0,19499570.91500003,2024-08-01 18:00:40.847700,2024-08-01 18:01:40.847700
64100.0,64106.2,64035.0,64043.6,14666190.788100036,2024-08-01 18:01:40.879400,2024-08-01 18:02:40.879400
64043.7,64119.9,64043.6,64119.9,10067543.528099999,2024-08-01 18:02:40.890200,2024-08-01 18:03:40.890200
64119.9,64176.4,64102.7,64144.9,12771860.539600022,2024-08-01 18:03:40.939100,2024-08-01 18:04:40.939100
64144.9,64144.9,64090.0,64111.1,4744583.940800004,2024-08-01 18:04:41.864100,2024-08-01 18:05:41.864100
64111.1,64173.2,64105.0,64155.8,5934252.452499994,2024-08-01 18:05:41.899400,2024-08-01 18:06:41.899400
64155.4,64248.4,64134.4,64228.9,11078384.650000025,2024-08-01 18:06:42.062500,2024-08-01 18:07:42.062500
64229.0,64264.6,64223.2,64232.3,5530010.129199995,2024-08-01 18:07:42.120500,2024-08-01 18:08:42.120500
64232.2,64299.6,64222.0,64284.1,5595883.616400006,2024-08-01 18:08:42.840300,2024-08-01 18:09:42.840300
64284.2,64413.8,64275.0,64386.2,22263189.779599868,2024-08-01 18:09:42.844500,2024-08-01 18:10:42.844500
64386.3,64392.1,64305.3,64306.6,5990798.6951999795,2024-08-01 18:10:42.886700,2024-08-01 18:11:42.886700
64306.5,64343.4,64300.0,64300.0,5054682.294300005,2024-08-01 18:11:42.908700,2024-08-01 18:12:42.908700
64300.0,64300.1,64201.1,64241.9,7403790.479300006,2024-08-01 18:12:43.188900,2024-08-01 18:13:43.188900
64241.9,64277.5,64236.2,64263.0,3036284.6059000012,2024-08-01 18:13:43.582500,2024-08-01 18:14:43.582500
64263.0,64263.0,64173.9,64215.8,6537960.861199995,2024-08-01 18:14:43.607000,2024-08-01 18:15:43.607000
64216.5,64263.7,64194.3,64194.4,2854349.887299994,2024-08-01 18:15:44.157900,2024-08-01 18:16:44.157900
64194.4,64194.4,64065.1,64075.3,10750928.842899999,2024-08-01 18:16:44.342600,2024-08-01 18:17:44.342600
64075.2,64092.7,64044.7,64086.5,8092762.721200005,2024-08-01 18:17:44.468900,2024-08-01 18:18:44.468900
64086.6,64109.4,64052.5,64053.1,4788034.2786,2024-08-01 18:18:45.167100,2024-08-01 18:19:45.167100
64053.0,64176.0,64052.7,64104.5,7924237.2182,2024-08-01 18:19:45.272200,2024-08-01 18:20:45.272200
64104.5,64163.4,64067.9,64068.0,8400536.133300005,2024-08-01 18:20:45.345400,2024-08-01 18:21:45.345400
64068.0,64120.0,64054.3,64116.1,5511857.3948,2024-08-01 18:21:45.424900,2024-08-01 18:22:45.424900
64116.1,64156.9,64077.4,64077.5,3128928.805300001,2024-08-01 18:22:45.918800,2024-08-01 18:23:45.918800
64077.4,64090.0,64040.0,64084.9,6863745.6225,2024-08-01 18:23:46.397800,2024-08-01 18:24:46.397800
64084.8,64122.4,63950.0,63996.6,30944247.00739976,2024-08-01 18:24:46.832100,2024-08-01 18:25:46.832100
63996.6,64042.9,63981.8,64030.6,8125145.578199998,2024-08-01 18:25:46.844400,2024-08-01 18:26:46.844400
64030.1,64079.1,64024.2,64044.0,4015230.214600002,2024-08-01 18:26:46.915900,2024-08-01 18:27:46.915900
64043.4,64043.5,63950.0,63955.0,6965051.104199993,2024-08-01 18:27:46.920600,2024-08-01 18:28:46.920600
63955.1,63966.7,63901.0,63932.6,11906218.144799989,2024-08-01 18:28:47.047000,2024-08-01 18:29:47.047000
63933.6,63933.6,63847.8,63847.8,44918692.281299986,2024-08-01 18:29:47.096200,2024-08-01 18:30:47.096200
63847.7,63852.6,63604.1,63666.1,127374041.76379932,2024-08-01 18:30:47.102600,2024-08-01 18:31:47.102600
63666.2,63818.3,63658.5,63791.7,27601119.209400028,2024-08-01 18:31:47.126900,2024-08-01 18:32:47.126900
63791.7,63806.4,63580.6,63613.1,32919700.796900183,2024-08-01 18:32:47.137400,2024-08-01 18:33:47.137400
63613.5,63698.2,63592.1,63656.6,17359606.84909999,2024-08-01 18:33:47.149000,2024-08-01 18:34:47.149000
63657.4,63781.5,63654.8,63724.8,13262571.287899991,2024-08-01 18:34:47.214700,2024-08-01 18:35:47.214700
63724.9,63835.3,63695.7,63767.6,11985591.315100025,2024-08-01 18:35:47.344100,2024-08-01 18:36:47.344100
63767.5,63788.8,63645.1,63780.0,8078298.726599997,2024-08-01 18:36:47.500100,2024-08-01 18:37:47.500100
63780.0,63808.5,63640.3,63719.7,13194786.309600033,2024-08-01 18:37:47.643600,2024-08-01 18:38:47.643600
63719.4,63776.2,63710.6,63718.4,4283332.873200006,2024-08-01 18:38:47.676100,2024-08-01 18:39:47.676100
63718.4,63812.7,63716.1,63811.9,4346592.7156000035,2024-08-01 18:39:47.767800,2024-08-01 18:40:47.767800
63811.9,63811.9,63720.0,63720.1,4604813.908600009,2024-08-01 18:40:48.028300,2024-08-01 18:41:48.028300
63720.1,63738.3,63659.0,63678.2,6260173.210900003,2024-08-01 18:41:48.068400,2024-08-01 18:42:48.068400
63676.1,63690.0,63605.5,63661.3,10660464.256000012,2024-08-01 18:42:48.203600,2024-08-01 18:43:48.203600
63661.4,63732.0,63617.5,63625.8,6712433.100599998,2024-08-01 18:43:48.277800,2024-08-01 18:44:48.277800
63625.8,63688.9,63553.3,63676.6,23282062.330200024,2024-08-01 18:44:48.377300,2024-08-01 18:45:48.377300
