first_trade_ts,last_trade_ts,profiling
1722542460.2237,1722542475.1932,"{'delta': 4025860.527200001, 'trade_count': 1525, 'buy_trade_count': 943, 'sell_trade_count': 582, 'val': 63450, 'vah': 63500, 'poc': 63450, 'poc_idx': 1, 'poc_volume': 4513224, 'total_volume': 10002024.447400004, 'bid_volume': 7013815.587200007, 'ask_volume': 2978568.6601000014}"
1722542475.1936,1722542477.2448,"{'delta': 6855436.9742, 'trade_count': 1555, 'buy_trade_count': 1172, 'sell_trade_count': 383, 'val': 63500, 'vah': 63500, 'poc': 63500, 'poc_idx': 0, 'poc_volume': 10000399, 'total_volume': 10000399.82459999, 'bid_volume': 8427854.904399993, 'ask_volume': 1572481.4252000004}"
1722542477.2476,1722542498.5963,"{'delta': -6610842.928200005, 'trade_count': 1370, 'buy_trade_count': 253, 'sell_trade_count': 1117, 'val': 63400, 'vah': 63450, 'poc': 63400, 'poc_idx': 0, 'poc_volume': 6198653, 'total_volume': 10191834.388799986, 'bid_volume': 1790495.730299999, 'ask_volume': 8373078.4056}"
1722542498.5963,1722542552.0737,"{'delta': -1290186.4785999986, 'trade_count': 1513, 'buy_trade_count': 585, 'sell_trade_count': 928, 'val': 63350, 'vah': 63400, 'poc': 63400, 'poc_idx': 1, 'poc_volume': 5100202, 'total_volume': 10004213.02360001, 'bid_volume': 4355554.940399994, 'ask_volume': 5634711.743800006}"
1722542552.0738,1722542715.9681,"{'delta': -749422.2961000003, 'trade_count': 2019, 'buy_trade_count': 930, 'sell_trade_count': 1089, 'val': 63350, 'vah': 63400, 'poc': 63350, 'poc_idx': 0, 'poc_volume': 5927981, 'total_volume': 10013366.218699982, 'bid_volume': 4602833.0708, 'ask_volume': 5381394.257399996}"
1722542715.9681,1722542833.2549,"{'delta': 3267883.1089, 'trade_count': 1905, 'buy_trade_count': 994, 'sell_trade_count': 911, 'val': 63400, 'vah': 63450, 'poc': 63400, 'poc_idx': 1, 'poc_volume': 6443456, 'total_volume': 10000636.019099971, 'bid_volume': 6623543.747200002, 'ask_volume': 3360038.9951}"
1722542833.2549,1722542879.4369,"{'delta': 6945297.153299998, 'trade_count': 958, 'buy_trade_count': 630, 'sell_trade_count': 328, 'val': 63350, 'vah': 63400, 'poc': 63400, 'poc_idx': 1, 'poc_volume': 6563350, 'total_volume': 10008376.893900009, 'bid_volume': 8476773.597299995, 'ask_volume': 1531096.2045999996}"
1722542879.4369,1722543038.1343,"{'delta': 4288410.125600001, 'trade_count': 2335, 'buy_trade_count': 1586, 'sell_trade_count': 749, 'val': 63450, 'vah': 63500, 'poc': 63500, 'poc_idx': 2, 'poc_volume': 4794654, 'total_volume': 10011830.099600008, 'bid_volume': 7148978.216799999, 'ask_volume': 2861709.986999998}"
1722543038.1344,1722543131.6937,"{'delta': -39070.50910000072, 'trade_count': 1941, 'buy_trade_count': 1211, 'sell_trade_count': 730, 'val': 63500, 'vah': 63550, 'poc': 63550, 'poc_idx': 2, 'poc_volume': 6270803, 'total_volume': 10270430.979100002, 'bid_volume': 5115616.71, 'ask_volume': 5152273.891400006}"
1722543132.1243,1722543285.238,"{'delta': 848955.8561999961, 'trade_count': 1578, 'buy_trade_count': 853, 'sell_trade_count': 725, 'val': 63500, 'vah': 63550, 'poc': 63550, 'poc_idx': 2, 'poc_volume': 5958794, 'total_volume': 10000219.795799976, 'bid_volume': 5424587.826000003, 'ask_volume': 4575060.483600012}"
1722543285.238,1722543438.4541,"{'delta': -3734635.470299994, 'trade_count': 1699, 'buy_trade_count': 807, 'sell_trade_count': 892, 'val': 63500, 'vah': 63550, 'poc': 63500, 'poc_idx': 1, 'poc_volume': 6693150, 'total_volume': 10174102.749099988, 'bid_volume': 3219606.619799999, 'ask_volume': 6954305.635099996}"
1722543438.4541,1722543600.7839,"{'delta': -1759283.5524000009, 'trade_count': 1372, 'buy_trade_count': 730, 'sell_trade_count': 642, 'val': 63500, 'vah': 63500, 'poc': 63500, 'poc_idx': 0, 'poc_volume': 7135135, 'total_volume': 10039477.569400024, 'bid_volume': 4139461.7565, 'ask_volume': 5870806.955899994}"
1722543600.7844,1722543743.0683,"{'delta': -4226198.582000006, 'trade_count': 1360, 'buy_trade_count': 468, 'sell_trade_count': 892, 'val': 63450, 'vah': 63500, 'poc': 63450, 'poc_idx': 1, 'poc_volume': 6508978, 'total_volume': 10030911.08120001, 'bid_volume': 2902356.249600003, 'ask_volume': 7124174.686300004}"
1722543743.0683,1722543811.7527,"{'delta': -7117819.168100158, 'trade_count': 1938, 'buy_trade_count': 319, 'sell_trade_count': 1619, 'val': 63350, 'vah': 63400, 'poc': 63350, 'poc_idx': 0, 'poc_volume': 5085493, 'total_volume': 10045505.524699792, 'bid_volume': 1463843.1783000007, 'ask_volume': 8531940.32889981}"
1722543811.7534,1722544000.3347,"{'delta': -1858702.3789999974, 'trade_count': 2109, 'buy_trade_count': 860, 'sell_trade_count': 1249, 'val': 63350, 'vah': 63350, 'poc': 63350, 'poc_idx': 1, 'poc_volume': 7091242, 'total_volume': 10007590.994800013, 'bid_volume': 4054869.1578999995, 'ask_volume': 5932196.8269}"
1722544000.3383,1722544177.365,"{'delta': 7672465.642099994, 'trade_count': 1565, 'buy_trade_count': 1220, 'sell_trade_count': 345, 'val': 63400, 'vah': 63450, 'poc': 63400, 'poc_idx': 1, 'poc_volume': 6195942, 'total_volume': 10008267.177499998, 'bid_volume': 8831810.994699992, 'ask_volume': 1167900.7677}"
1722544177.365,1722544180.0759,"{'delta': 5033230.570400016, 'trade_count': 1025, 'buy_trade_count': 683, 'sell_trade_count': 342, 'val': 63500, 'vah': 63500, 'poc': 63500, 'poc_idx': 1, 'poc_volume': 8639678, 'total_volume': 10019880.071600007, 'bid_volume': 7498822.961999999, 'ask_volume': 2493324.750600003}"
1722544180.0759,1722544211.4645,"{'delta': -277427.49660000135, 'trade_count': 1674, 'buy_trade_count': 999, 'sell_trade_count': 675, 'val': 63500, 'vah': 63550, 'poc': 63500, 'poc_idx': 1, 'poc_volume': 5155878, 'total_volume': 10018790.37320003, 'bid_volume': 4868521.740399988, 'ask_volume': 5147664.440500001}"
1722544211.4645,1722544244.1031,"{'delta': 2027767.936100007, 'trade_count': 1509, 'buy_trade_count': 935, 'sell_trade_count': 574, 'val': 63550, 'vah': 63550, 'poc': 63550, 'poc_idx': 1, 'poc_volume': 8014479, 'total_volume': 10013040.631899979, 'bid_volume': 6019705.1482, 'ask_volume': 3989650.687000004}"
1722544244.1031,1722544272.2665,"{'delta': 7757043.058199978, 'trade_count': 1553, 'buy_trade_count': 1331, 'sell_trade_count': 222, 'val': 63550, 'vah': 63600, 'poc': 63600, 'poc_idx': 1, 'poc_volume': 6669912, 'total_volume': 10015424.173399985, 'bid_volume': 8885725.015799971, 'ask_volume': 1125122.1992000004}"
1722544272.2665,1722544273.8116,"{'delta': 5333427.599799987, 'trade_count': 1987, 'buy_trade_count': 1520, 'sell_trade_count': 467, 'val': 63650, 'vah': 63650, 'poc': 63650, 'poc_idx': 1, 'poc_volume': 8374312, 'total_volume': 10077732.570999986, 'bid_volume': 7672816.943999991, 'ask_volume': 2372152.4856}"
1722544273.8117,1722544292.653,"{'delta': 5230115.180200009, 'trade_count': 1252, 'buy_trade_count': 886, 'sell_trade_count': 366, 'val': 63650, 'vah': 63700, 'poc': 63700, 'poc_idx': 2, 'poc_volume': 5007188, 'total_volume': 10013235.383399995, 'bid_volume': 7597043.803600014, 'ask_volume': 2391560.101599999}"
1722544292.653,1722544329.5912,"{'delta': 2520798.6922999998, 'trade_count': 1895, 'buy_trade_count': 1319, 'sell_trade_count': 576, 'val': 63700, 'vah': 63700, 'poc': 63700, 'poc_idx': 0, 'poc_volume': 8655983, 'total_volume': 10012668.62469999, 'bid_volume': 6266606.23350001, 'ask_volume': 3745934.9661999997}"
1722544329.6186,1722544383.8408,"{'delta': 4252295.497499992, 'trade_count': 1712, 'buy_trade_count': 1107, 'sell_trade_count': 605, 'val': 63700, 'vah': 63750, 'poc': 63750, 'poc_idx': 1, 'poc_volume': 6040062, 'total_volume': 10037436.037500028, 'bid_volume': 7144802.037299986, 'ask_volume': 2883011.579999997}"
1722544383.8408,1722544504.091,"{'delta': -2345431.3762000008, 'trade_count': 1640, 'buy_trade_count': 700, 'sell_trade_count': 940, 'val': 63700, 'vah': 63700, 'poc': 63700, 'poc_idx': 1, 'poc_volume': 8777780, 'total_volume': 10012898.55559998, 'bid_volume': 3833733.5896999966, 'ask_volume': 6162795.576099996}"
1722544504.091,1722544504.091,"{'delta': 10029455.155799987, 'trade_count': 450, 'buy_trade_count': 450, 'sell_trade_count': 0, 'val': 63700, 'vah': 63700, 'poc': 63700, 'poc_idx': 0, 'poc_volume': 9839426, 'total_volume': 10029455.155799987, 'bid_volume': 10027353.161499986, 'ask_volume': 0}"
1722544504.091,1722544519.5038,"{'delta': -4321671.4125, 'trade_count': 888, 'buy_trade_count': 591, 'sell_trade_count': 297, 'val': 63750, 'vah': 63750, 'poc': 63750, 'poc_idx': 0, 'poc_volume': 10065089, 'total_volume': 10065089.21709999, 'bid_volume': 2870816.7354999995, 'ask_volume': 7193380.314800004}"
1722544519.5038,1722544520.0572,"{'delta': 3422514.621299997, 'trade_count': 2172, 'buy_trade_count': 1713, 'sell_trade_count': 459, 'val': 63800, 'vah': 63800, 'poc': 63800, 'poc_idx': 1, 'poc_volume': 8001672, 'total_volume': 10053574.467300002, 'bid_volume': 6737789.409199989, 'ask_volume': 3315529.9230000013}"
1722544520.0577,1722544529.8624,"{'delta': 3244151.6007999973, 'trade_count': 1170, 'buy_trade_count': 895, 'sell_trade_count': 275, 'val': 63800, 'vah': 63850, 'poc': 63800, 'poc_idx': 0, 'poc_volume': 5443841, 'total_volume': 10011504.450799998, 'bid_volume': 6591909.556200014, 'ask_volume': 3383676.424999999}"
1722544529.8624,1722544543.3201,"{'delta': 2225453.4986000024, 'trade_count': 1856, 'buy_trade_count': 1343, 'sell_trade_count': 513, 'val': 63900, 'vah': 63900, 'poc': 63900, 'poc_idx': 1, 'poc_volume': 7499162, 'total_volume': 10008465.780199993, 'bid_volume': 6116129.377200001, 'ask_volume': 3891506.1408000095}"
1722544543.3531,1722544577.3413,"{'delta': -4391021.8356000045, 'trade_count': 1201, 'buy_trade_count': 472, 'sell_trade_count': 729, 'val': 63900, 'vah': 63900, 'poc': 63900, 'poc_idx': 0, 'poc_volume': 10010342, 'total_volume': 10010342.975199986, 'bid_volume': 2809660.5697999974, 'ask_volume': 7198764.8174}"
1722544577.3413,1722544581.2325,"{'delta': 6293384.268500005, 'trade_count': 1386, 'buy_trade_count': 1158, 'sell_trade_count': 228, 'val': 63950, 'vah': 63950, 'poc': 63950, 'poc_idx': 1, 'poc_volume': 9079829, 'total_volume': 10002877.540700002, 'bid_volume': 8143720.623400006, 'ask_volume': 1854746.6361000005}"
1722544581.2326,1722544582.1575,"{'delta': 6276608.153099978, 'trade_count': 2312, 'buy_trade_count': 2004, 'sell_trade_count': 308, 'val': 64000, 'vah': 64050, 'poc': 64050, 'poc_idx': 1, 'poc_volume': 5798557, 'total_volume': 10015886.68570002, 'bid_volume': 8145415.634399998, 'ask_volume': 1869639.2662999977}"
1722544582.1575,1722544588.6685,"{'delta': 891167.5760000041, 'trade_count': 998, 'buy_trade_count': 503, 'sell_trade_count': 495, 'val': 64000, 'vah': 64000, 'poc': 64000, 'poc_idx': 1, 'poc_volume': 8198216, 'total_volume': 10004970.783200005, 'bid_volume': 5448069.179600003, 'ask_volume': 4544672.921200002}"
1722544588.6685,1722544593.3315,"{'delta': 3415238.355200004, 'trade_count': 1102, 'buy_trade_count': 816, 'sell_trade_count': 286, 'val': 64050, 'vah': 64050, 'poc': 64050, 'poc_idx': 1, 'poc_volume': 7762181, 'total_volume': 10031972.334400015, 'bid_volume': 6713489.167800004, 'ask_volume': 3308366.989599999}"
1722544593.3315,1722544606.8876,"{'delta': -2091442.4630999959, 'trade_count': 1544, 'buy_trade_count': 879, 'sell_trade_count': 665, 'val': 64100, 'vah': 64100, 'poc': 64100, 'poc_idx': 1, 'poc_volume': 7746400, 'total_volume': 10005541.328100007, 'bid_volume': 3941729.6265000063, 'ask_volume': 6048427.821100004}"
1722544606.8882,1722544650.8815,"{'delta': -4439097.15190001, 'trade_count': 1899, 'buy_trade_count': 602, 'sell_trade_count': 1297, 'val': 64000, 'vah': 64050, 'poc': 64050, 'poc_idx': 1, 'poc_volume': 4031981, 'total_volume': 10014381.023499995, 'bid_volume': 2787641.9358000043, 'ask_volume': 7222509.022699995}"
1722544650.8857,1722544663.2602,"{'delta': 8052342.023399991, 'trade_count': 1578, 'buy_trade_count': 1317, 'sell_trade_count': 261, 'val': 64050, 'vah': 64100, 'poc': 64050, 'poc_idx': 1, 'poc_volume': 4988948, 'total_volume': 10016434.766600003, 'bid_volume': 9027214.054599993, 'ask_volume': 981982.3470000015}"
1722544663.2629,1722544677.8258,"{'delta': 720282.0985000014, 'trade_count': 1309, 'buy_trade_count': 652, 'sell_trade_count': 657, 'val': 64150, 'vah': 64150, 'poc': 64150, 'poc_idx': 1, 'poc_volume': 7494142, 'total_volume': 10007890.664500002, 'bid_volume': 5364022.20650002, 'ask_volume': 4638608.407499997}"
1722544677.8258,1722544726.172,"{'delta': -6117428.132899987, 'trade_count': 1734, 'buy_trade_count': 524, 'sell_trade_count': 1210, 'val': 64100, 'vah': 64150, 'poc': 64100, 'poc_idx': 1, 'poc_volume': 6230724, 'total_volume': 10003874.56790002, 'bid_volume': 1943223.2175000012, 'ask_volume': 8001436.286399997}"
1722544726.172,1722544793.5824,"{'delta': -5738718.027900001, 'trade_count': 1843, 'buy_trade_count': 479, 'sell_trade_count': 1364, 'val': 64000, 'vah': 64050, 'poc': 64050, 'poc_idx': 1, 'poc_volume': 5297899, 'total_volume': 10002350.728099942, 'bid_volume': 2131816.3501, 'ask_volume': 7798322.321900002}"
1722544793.5824,1722544915.9125,"{'delta': -386722.29539999843, 'trade_count': 1837, 'buy_trade_count': 1009, 'sell_trade_count': 828, 'val': 64000, 'vah': 64050, 'poc': 64000, 'poc_idx': 0, 'poc_volume': 5146728, 'total_volume': 10013482.017799981, 'bid_volume': 4812227.3986, 'ask_volume': 5198438.156599994}"
1722544915.9125,1722544961.0713,"{'delta': 7973691.447800009, 'trade_count': 1247, 'buy_trade_count': 975, 'sell_trade_count': 272, 'val': 64100, 'vah': 64100, 'poc': 64100, 'poc_idx': 1, 'poc_volume': 8237499, 'total_volume': 10025191.204000019, 'bid_volume': 8994509.055900017, 'ask_volume': 1025749.8780999999}"
1722544961.0713,1722544966.586,"{'delta': 4770425.268500017, 'trade_count': 1431, 'buy_trade_count': 1111, 'sell_trade_count': 320, 'val': 64150, 'vah': 64200, 'poc': 64150, 'poc_idx': 1, 'poc_volume': 4725267, 'total_volume': 10181148.37470002, 'bid_volume': 7470400.910200028, 'ask_volume': 2705361.5530999964}"
1722544966.586,1722545010.2226,"{'delta': -587566.8894999996, 'trade_count': 1837, 'buy_trade_count': 1171, 'sell_trade_count': 666, 'val': 64200, 'vah': 64250, 'poc': 64200, 'poc_idx': 1, 'poc_volume': 6869115, 'total_volume': 10011890.35730002, 'bid_volume': 4361574.750600003, 'ask_volume': 5299728.623399999}"
1722545010.2227,1722545101.0911,"{'delta': -5131160.1243999805, 'trade_count': 1675, 'buy_trade_count': 561, 'sell_trade_count': 1114, 'val': 64150, 'vah': 64200, 'poc': 64200, 'poc_idx': 2, 'poc_volume': 4895702, 'total_volume': 10001573.96540002, 'bid_volume': 2435206.9204999995, 'ask_volume': 7549035.716499983}"
1722545101.0911,1722545115.6925,"{'delta': 6406241.014599995, 'trade_count': 1455, 'buy_trade_count': 1212, 'sell_trade_count': 243, 'val': 64250, 'vah': 64300, 'poc': 64250, 'poc_idx': 1, 'poc_volume': 4843223, 'total_volume': 10016692.384200014, 'bid_volume': 8208962.5583999995, 'ask_volume': 1805225.6848}"
1722545115.6925,1722545117.058,"{'delta': -1654682.8070000012, 'trade_count': 685, 'buy_trade_count': 325, 'sell_trade_count': 360, 'val': 64250, 'vah': 64250, 'poc': 64250, 'poc_idx': 0, 'poc_volume': 7254860, 'total_volume': 10075275.882199995, 'bid_volume': 4209653.537600001, 'ask_volume': 5849553.608600006}"
1722545117.058,1722545125.6163,"{'delta': 1911974.8877000043, 'trade_count': 1575, 'buy_trade_count': 1154, 'sell_trade_count': 421, 'val': 64300, 'vah': 64350, 'poc': 64300, 'poc_idx': 1, 'poc_volume': 6407359, 'total_volume': 10002422.535099981, 'bid_volume': 5950642.654199992, 'ask_volume': 4045223.823699997}"
1722545125.6163,1722545142.9576,"{'delta': -3540150.5796000026, 'trade_count': 1117, 'buy_trade_count': 426, 'sell_trade_count': 691, 'val': 64300, 'vah': 64350, 'poc': 64350, 'poc_idx': 2, 'poc_volume': 4450802, 'total_volume': 10008951.534200002, 'bid_volume': 3234400.4772999985, 'ask_volume': 6771399.413299991}"
1722545143.0114,1722545186.7938,"{'delta': -4782008.871100004, 'trade_count': 1069, 'buy_trade_count': 562, 'sell_trade_count': 507, 'val': 64250, 'vah': 64300, 'poc': 64250, 'poc_idx': 1, 'poc_volume': 6628828, 'total_volume': 10031116.761899978, 'bid_volume': 2618126.3854000024, 'ask_volume': 7398660.6925}"
1722545186.7939,1722545226.2475,"{'delta': -1108502.518600001, 'trade_count': 1284, 'buy_trade_count': 648, 'sell_trade_count': 636, 'val': 64300, 'vah': 64350, 'poc': 64300, 'poc_idx': 0, 'poc_volume': 6341997, 'total_volume': 10084196.51819999, 'bid_volume': 4487782.674799997, 'ask_volume': 5595513.583300001}"
1722545226.2475,1722545242.3542,"{'delta': 4648562.00640001, 'trade_count': 2188, 'buy_trade_count': 1781, 'sell_trade_count': 407, 'val': 64350, 'vah': 64400, 'poc': 64400, 'poc_idx': 2, 'poc_volume': 4325372, 'total_volume': 10045944.75680002, 'bid_volume': 7346481.505600029, 'ask_volume': 2698241.0974000013}"
1722545242.3542,1722545264.3246,"{'delta': -6339525.741899997, 'trade_count': 1031, 'buy_trade_count': 288, 'sell_trade_count': 743, 'val': 64400, 'vah': 64400, 'poc': 64400, 'poc_idx': 0, 'poc_volume': 9708913, 'total_volume': 10010686.50430001, 'bid_volume': 1835580.3812000002, 'ask_volume': 8157324.534499999}"
1722545264.3246,1722545293.4825,"{'delta': -5827666.018600005, 'trade_count': 1044, 'buy_trade_count': 374, 'sell_trade_count': 670, 'val': 64400, 'vah': 64400, 'poc': 64400, 'poc_idx': 1, 'poc_volume': 7175993, 'total_volume': 10000411.021200005, 'bid_volume': 2085986.2122999972, 'ask_volume': 7913974.145799998}"
1722545293.4825,1722545351.0015,"{'delta': -1988122.7094000038, 'trade_count': 1455, 'buy_trade_count': 876, 'sell_trade_count': 579, 'val': 64350, 'vah': 64400, 'poc': 64400, 'poc_idx': 1, 'poc_volume': 5337922, 'total_volume': 10058560.553000024, 'bid_volume': 4034252.643400003, 'ask_volume': 6022505.182600005}"
1722545351.0022,1722545368.0805,"{'delta': 6852426.416900004, 'trade_count': 1188, 'buy_trade_count': 1050, 'sell_trade_count': 138, 'val': 64450, 'vah': 64450, 'poc': 64450, 'poc_idx': 0, 'poc_volume': 8646480, 'total_volume': 10049045.032500003, 'bid_volume': 8450606.774700012, 'ask_volume': 1597858.225}"
1722545368.0805,1722545368.1459,"{'delta': 8064135.016199948, 'trade_count': 1592, 'buy_trade_count': 823, 'sell_trade_count': 769, 'val': 64500, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 9719393, 'total_volume': 10002621.862400014, 'bid_volume': 9031314.618499998, 'ask_volume': 967889.5405000135}"
1722545368.1459,1722545370.2414,"{'delta': 3435317.109000002, 'trade_count': 1436, 'buy_trade_count': 1010, 'sell_trade_count': 426, 'val': 64550, 'vah': 64550, 'poc': 64550, 'poc_idx': 1, 'poc_volume': 8792774, 'total_volume': 10026202.647400005, 'bid_volume': 6730630.841099996, 'ask_volume': 3295442.769199997}"
1722545370.2416,1722545382.8273,"{'delta': 1125711.5827000034, 'trade_count': 1424, 'buy_trade_count': 929, 'sell_trade_count': 495, 'val': 64550, 'vah': 64600, 'poc': 64550, 'poc_idx': 0, 'poc_volume': 5045859, 'total_volume': 10011672.390299996, 'bid_volume': 5382717.939500012, 'ask_volume': 4442980.4037999995}"
1722545382.8958,1722545395.911,"{'delta': -320841.15410000127, 'trade_count': 1108, 'buy_trade_count': 610, 'sell_trade_count': 498, 'val': 64550, 'vah': 64600, 'poc': 64550, 'poc_idx': 0, 'poc_volume': 5435432, 'total_volume': 10005764.865699992, 'bid_volume': 4842009.756599999, 'ask_volume': 5163238.435600006}"
1722545395.911,1722545432.762,"{'delta': -5149247.278600001, 'trade_count': 1266, 'buy_trade_count': 576, 'sell_trade_count': 690, 'val': 64550, 'vah': 64600, 'poc': 64600, 'poc_idx': 1, 'poc_volume': 5748003, 'total_volume': 10020112.990200011, 'bid_volume': 2413099.9044000027, 'ask_volume': 7584680.1344000045}"
1722545432.762,1722545482.6666,"{'delta': -5324886.602400009, 'trade_count': 1403, 'buy_trade_count': 567, 'sell_trade_count': 836, 'val': 64550, 'vah': 64550, 'poc': 64550, 'poc_idx': 1, 'poc_volume': 8509296, 'total_volume': 10051728.531000018, 'bid_volume': 2363420.9642999996, 'ask_volume': 7658038.351500018}"
1722545482.6666,1722545493.9179,"{'delta': 8462896.6821, 'trade_count': 652, 'buy_trade_count': 559, 'sell_trade_count': 93, 'val': 64600, 'vah': 64600, 'poc': 64600, 'poc_idx': 1, 'poc_volume': 8799989, 'total_volume': 10080561.817300003, 'bid_volume': 9271664.674400002, 'ask_volume': 662517.6273999998}"
1722545493.918,1722545505.9779,"{'delta': 5902194.761700005, 'trade_count': 1548, 'buy_trade_count': 1225, 'sell_trade_count': 323, 'val': 64600, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 6183455, 'total_volume': 10182151.870499982, 'bid_volume': 7355216.841100007, 'ask_volume': 2139978.5544000003}"
1722545505.979,1722545518.5388,"{'delta': 3508040.823000003, 'trade_count': 1228, 'buy_trade_count': 843, 'sell_trade_count': 385, 'val': 64650, 'vah': 64650, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 8204307, 'total_volume': 10003593.954400005, 'bid_volume': 6486379.093700002, 'ask_volume': 3247776.565700001}"
1722545518.5849,1722545538.9762,"{'delta': -6130834.8063, 'trade_count': 922, 'buy_trade_count': 345, 'sell_trade_count': 577, 'val': 64600, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 6638731, 'total_volume': 10015031.487099996, 'bid_volume': 1906144.6003999985, 'ask_volume': 8072351.526200003}"
1722545538.9762,1722545571.3489,"{'delta': -5264394.372000019, 'trade_count': 1002, 'buy_trade_count': 370, 'sell_trade_count': 632, 'val': 64650, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 7104013, 'total_volume': 10012760.277799992, 'bid_volume': 2374182.9529, 'ask_volume': 7560362.2709000185}"
1722545571.3489,1722545633.9906,"{'delta': -5451061.641599997, 'trade_count': 1477, 'buy_trade_count': 411, 'sell_trade_count': 1066, 'val': 64600, 'vah': 64650, 'poc': 64600, 'poc_idx': 1, 'poc_volume': 5460660, 'total_volume': 10217426.74020001, 'bid_volume': 2311438.920299999, 'ask_volume': 7817378.066199993}"
1722545633.9906,1722545654.0032,"{'delta': -6769251.753300004, 'trade_count': 1089, 'buy_trade_count': 151, 'sell_trade_count': 938, 'val': 64550, 'vah': 64550, 'poc': 64550, 'poc_idx': 1, 'poc_volume': 8283294, 'total_volume': 10010993.847899994, 'bid_volume': 1619579.5472999986, 'ask_volume': 8384634.424799998}"
1722545654.0033,1722545671.3056,"{'delta': -3875797.1984000104, 'trade_count': 1418, 'buy_trade_count': 384, 'sell_trade_count': 1034, 'val': 64450, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 5773354, 'total_volume': 10039915.86859998, 'bid_volume': 3082059.3350999975, 'ask_volume': 6949729.266600003}"
1722545671.3056,1722545671.3347,"{'delta': 7741103.829599995, 'trade_count': 400, 'buy_trade_count': 371, 'sell_trade_count': 29, 'val': 64500, 'vah': 64500, 'poc': 64500, 'poc_idx': 0, 'poc_volume': 7400700, 'total_volume': 10227315.669599997, 'bid_volume': 8856347.358599996, 'ask_volume': 1243105.9199999997}"
1722545671.3351,1722545696.0844,"{'delta': -4903792.328000004, 'trade_count': 944, 'buy_trade_count': 334, 'sell_trade_count': 610, 'val': 64500, 'vah': 64550, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 6942569, 'total_volume': 10023442.366600003, 'bid_volume': 2559825.019300002, 'ask_volume': 7405546.9161999915}"
1722545696.3426,1722545730.7523,"{'delta': -5356654.823700001, 'trade_count': 957, 'buy_trade_count': 307, 'sell_trade_count': 650, 'val': 64450, 'vah': 64450, 'poc': 64450, 'poc_idx': 0, 'poc_volume': 9017858, 'total_volume': 10004587.076099996, 'bid_volume': 2323966.126200001, 'ask_volume': 7679589.126500005}"
1722545730.7523,1722545771.6502,"{'delta': -4518671.021700009, 'trade_count': 1017, 'buy_trade_count': 524, 'sell_trade_count': 493, 'val': 64500, 'vah': 64500, 'poc': 64500, 'poc_idx': 1, 'poc_volume': 7818247, 'total_volume': 10003014.204500003, 'bid_volume': 2739656.032599999, 'ask_volume': 7213145.173100003}"
1722545771.7088,1722545812.6686,"{'delta': 3213866.416600009, 'trade_count': 1170, 'buy_trade_count': 834, 'sell_trade_count': 336, 'val': 64600, 'vah': 64650, 'poc': 64650, 'poc_idx': 2, 'poc_volume': 5829459, 'total_volume': 10125497.257000001, 'bid_volume': 6669423.385700009, 'ask_volume': 3453685.0656000003}"
1722545812.6839,1722545845.7993,"{'delta': 1578237.733699995, 'trade_count': 1139, 'buy_trade_count': 736, 'sell_trade_count': 403, 'val': 64650, 'vah': 64700, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 5414255, 'total_volume': 10002873.925900003, 'bid_volume': 5790426.500900001, 'ask_volume': 4212318.096100002}"
1722545845.7993,1722545875.9953,"{'delta': 2324466.4659000053, 'trade_count': 1101, 'buy_trade_count': 712, 'sell_trade_count': 389, 'val': 64700, 'vah': 64700, 'poc': 64700, 'poc_idx': 1, 'poc_volume': 8419313, 'total_volume': 10002085.404700004, 'bid_volume': 6159589.295000004, 'ask_volume': 3838615.444699998}"
1722545875.9953,1722545919.5896,"{'delta': -3394797.124000002, 'trade_count': 1266, 'buy_trade_count': 376, 'sell_trade_count': 890, 'val': 64650, 'vah': 64700, 'poc': 64650, 'poc_idx': 0, 'poc_volume': 5343845, 'total_volume': 10009899.643199993, 'bid_volume': 3307098.421200001, 'ask_volume': 6702089.684399996}"
1722545919.5897,1722545963.9853,"{'delta': -2477524.477399999, 'trade_count': 1054, 'buy_trade_count': 311, 'sell_trade_count': 743, 'val': 64600, 'vah': 64650, 'poc': 64650, 'poc_idx': 1, 'poc_volume': 6329218, 'total_volume': 10025219.661399974, 'bid_volume': 3773847.5919999992, 'ask_volume': 6191593.554499999}"
1722545963.9853,1722545983.1411,"{'delta': 3072385.7283999766, 'trade_count': 1708, 'buy_trade_count': 1021, 'sell_trade_count': 687, 'val': 64600, 'vah': 64700, 'poc': 64600, 'poc_idx': 1, 'poc_volume': 3620907, 'total_volume': 10000429.879799863, 'bid_volume': 6534984.941599998, 'ask_volume': 3463570.036800026}"
1722545983.1411,1722545985.6564,"{'delta': 2091227.7984999989, 'trade_count': 903, 'buy_trade_count': 632, 'sell_trade_count': 271, 'val': 64750, 'vah': 64750, 'poc': 64750, 'poc_idx': 1, 'poc_volume': 7056179, 'total_volume': 10010258.15449999, 'bid_volume': 6050742.976499998, 'ask_volume': 3819695.6060000015}"
